,T1_Spelling,T1_ID,T1_Seed,T2_Spelling,T2_ID,T2_Seed
1823,colorado,1160,10,uab,1412,12
1824,colorado,1160,10,grand canyon,1213,12
1825,colorado,1160,10,samford,1359,13
1826,colorado,1160,10,vermont,1436,13
1827,colorado,1160,10,yale,1463,13
1828,colorado,1160,10,charleston,1158,13
1829,colorado,1160,10,oakland,1324,14
1830,colorado,1160,10,akron,1103,14
1831,colorado,1160,10,morehead state,1287,14
1832,colorado,1160,10,colgate,1159,14
1833,colorado,1160,10,long beach state,1253,15
1834,colorado,1160,10,south dakota state,1355,15
1835,colorado,1160,10,saint peter's,1389,15
1836,colorado,1160,10,western kentucky,1443,15
1837,colorado,1160,10,grambling state,1212,16
1838,colorado,1160,10,stetson,1391,16
1839,colorado,1160,10,howard,1224,16
1840,colorado,1160,10,longwood,1255,16
1841,colorado,1160,10,montana state,1286,16
1842,colorado,1160,10,wagner,1447,16
1843,boise state,1129,10,drake,1179,10
1844,boise state,1129,10,nevada,1305,10
1845,boise state,1129,10,colorado state,1161,10
1846,boise state,1129,10,new mexico,1307,11
1847,boise state,1129,10,oregon,1332,11
1848,boise state,1129,10,north carolina state,1301,11
1849,boise state,1129,10,duquesne,1182,11
1850,boise state,1129,10,mcneese,1270,12
1851,boise state,1129,10,james madison,1241,12
1852,boise state,1129,10,uab,1412,12
1853,boise state,1129,10,grand canyon,1213,12
1854,boise state,1129,10,samford,1359,13
1855,boise state,1129,10,vermont,1436,13
1856,boise state,1129,10,yale,1463,13
1857,boise state,1129,10,charleston,1158,13
1858,boise state,1129,10,oakland,1324,14
1859,boise state,1129,10,akron,1103,14
1860,boise state,1129,10,morehead state,1287,14
1861,boise state,1129,10,colgate,1159,14
1862,boise state,1129,10,long beach state,1253,15
1863,boise state,1129,10,south dakota state,1355,15
1864,boise state,1129,10,saint peter's,1389,15
1865,boise state,1129,10,western kentucky,1443,15
1866,boise state,1129,10,grambling state,1212,16
1867,boise state,1129,10,stetson,1391,16
1868,boise state,1129,10,howard,1224,16
1869,boise state,1129,10,longwood,1255,16
1870,boise state,1129,10,montana state,1286,16
1871,boise state,1129,10,wagner,1447,16
1872,drake,1179,10,nevada,1305,10
1873,drake,1179,10,colorado state,1161,10
1874,drake,1179,10,new mexico,1307,11
1875,drake,1179,10,oregon,1332,11
1876,drake,1179,10,north carolina state,1301,11
1877,drake,1179,10,duquesne,1182,11
1878,drake,1179,10,mcneese,1270,12
1879,drake,1179,10,james madison,1241,12
1880,drake,1179,10,uab,1412,12
1881,drake,1179,10,grand canyon,1213,12
1882,drake,1179,10,samford,1359,13
1883,drake,1179,10,vermont,1436,13
1884,drake,1179,10,yale,1463,13
1885,drake,1179,10,charleston,1158,13
1886,drake,1179,10,oakland,1324,14
1887,drake,1179,10,akron,1103,14
1888,drake,1179,10,morehead state,1287,14
1889,drake,1179,10,colgate,1159,14
1890,drake,1179,10,long beach state,1253,15
1891,drake,1179,10,south dakota state,1355,15
1892,drake,1179,10,saint peter's,1389,15
1893,drake,1179,10,western kentucky,1443,15
1894,drake,1179,10,grambling state,1212,16
1895,drake,1179,10,stetson,1391,16
1896,drake,1179,10,howard,1224,16
1897,drake,1179,10,longwood,1255,16
1898,drake,1179,10,montana state,1286,16
1899,drake,1179,10,wagner,1447,16
1900,nevada,1305,10,colorado state,1161,10
1901,nevada,1305,10,new mexico,1307,11
1902,nevada,1305,10,oregon,1332,11
1903,nevada,1305,10,north carolina state,1301,11
1904,nevada,1305,10,duquesne,1182,11
1905,nevada,1305,10,mcneese,1270,12
1906,nevada,1305,10,james madison,1241,12
1907,nevada,1305,10,uab,1412,12
1908,nevada,1305,10,grand canyon,1213,12
1909,nevada,1305,10,samford,1359,13
1910,nevada,1305,10,vermont,1436,13
1911,nevada,1305,10,yale,1463,13
1912,nevada,1305,10,charleston,1158,13
1913,nevada,1305,10,oakland,1324,14
1914,nevada,1305,10,akron,1103,14
1915,nevada,1305,10,morehead state,1287,14
1916,nevada,1305,10,colgate,1159,14
1917,nevada,1305,10,long beach state,1253,15
1918,nevada,1305,10,south dakota state,1355,15
1919,nevada,1305,10,saint peter's,1389,15
1920,nevada,1305,10,western kentucky,1443,15
1921,nevada,1305,10,grambling state,1212,16
1922,nevada,1305,10,stetson,1391,16
1923,nevada,1305,10,howard,1224,16
1924,nevada,1305,10,longwood,1255,16
1925,nevada,1305,10,montana state,1286,16
1926,nevada,1305,10,wagner,1447,16
1927,colorado state,1161,10,new mexico,1307,11
1928,colorado state,1161,10,oregon,1332,11
1929,colorado state,1161,10,north carolina state,1301,11
1930,colorado state,1161,10,duquesne,1182,11
1931,colorado state,1161,10,mcneese,1270,12
1932,colorado state,1161,10,james madison,1241,12
1933,colorado state,1161,10,uab,1412,12
1934,colorado state,1161,10,grand canyon,1213,12
1935,colorado state,1161,10,samford,1359,13
1936,colorado state,1161,10,vermont,1436,13
1937,colorado state,1161,10,yale,1463,13
1938,colorado state,1161,10,charleston,1158,13
1939,colorado state,1161,10,oakland,1324,14
1940,colorado state,1161,10,akron,1103,14
1941,colorado state,1161,10,morehead state,1287,14
1942,colorado state,1161,10,colgate,1159,14
1943,colorado state,1161,10,long beach state,1253,15
1944,colorado state,1161,10,south dakota state,1355,15
1945,colorado state,1161,10,saint peter's,1389,15
1946,colorado state,1161,10,western kentucky,1443,15
1947,colorado state,1161,10,grambling state,1212,16
1948,colorado state,1161,10,stetson,1391,16
1949,colorado state,1161,10,howard,1224,16
1950,colorado state,1161,10,longwood,1255,16
1951,colorado state,1161,10,montana state,1286,16
1952,colorado state,1161,10,wagner,1447,16
1953,new mexico,1307,11,oregon,1332,11
1954,new mexico,1307,11,north carolina state,1301,11
1955,new mexico,1307,11,duquesne,1182,11
1956,new mexico,1307,11,mcneese,1270,12
1957,new mexico,1307,11,james madison,1241,12
1958,new mexico,1307,11,uab,1412,12
1959,new mexico,1307,11,grand canyon,1213,12
1960,new mexico,1307,11,samford,1359,13
1961,new mexico,1307,11,vermont,1436,13
1962,new mexico,1307,11,yale,1463,13
1963,new mexico,1307,11,charleston,1158,13
1964,new mexico,1307,11,oakland,1324,14
1965,new mexico,1307,11,akron,1103,14
1966,new mexico,1307,11,morehead state,1287,14
1967,new mexico,1307,11,colgate,1159,14
1968,new mexico,1307,11,long beach state,1253,15
1969,new mexico,1307,11,south dakota state,1355,15
1970,new mexico,1307,11,saint peter's,1389,15
1971,new mexico,1307,11,western kentucky,1443,15
1972,new mexico,1307,11,grambling state,1212,16
1973,new mexico,1307,11,stetson,1391,16
1974,new mexico,1307,11,howard,1224,16
1975,new mexico,1307,11,longwood,1255,16
1976,new mexico,1307,11,montana state,1286,16
1977,new mexico,1307,11,wagner,1447,16
1978,oregon,1332,11,north carolina state,1301,11
1979,oregon,1332,11,duquesne,1182,11
1980,oregon,1332,11,mcneese,1270,12
1981,oregon,1332,11,james madison,1241,12
1982,oregon,1332,11,uab,1412,12
1983,oregon,1332,11,grand canyon,1213,12
1984,oregon,1332,11,samford,1359,13
1985,oregon,1332,11,vermont,1436,13
1986,oregon,1332,11,yale,1463,13
1987,oregon,1332,11,charleston,1158,13
1988,oregon,1332,11,oakland,1324,14
1989,oregon,1332,11,akron,1103,14
1990,oregon,1332,11,morehead state,1287,14
1991,oregon,1332,11,colgate,1159,14
1992,oregon,1332,11,long beach state,1253,15
1993,oregon,1332,11,south dakota state,1355,15
1994,oregon,1332,11,saint peter's,1389,15
1995,oregon,1332,11,western kentucky,1443,15
1996,oregon,1332,11,grambling state,1212,16
1997,oregon,1332,11,stetson,1391,16
1998,oregon,1332,11,howard,1224,16
1999,oregon,1332,11,longwood,1255,16
2000,oregon,1332,11,montana state,1286,16
2001,oregon,1332,11,wagner,1447,16
2002,north carolina state,1301,11,duquesne,1182,11
2003,north carolina state,1301,11,mcneese,1270,12
2004,north carolina state,1301,11,james madison,1241,12
2005,north carolina state,1301,11,uab,1412,12
2006,north carolina state,1301,11,grand canyon,1213,12
2007,north carolina state,1301,11,samford,1359,13
2008,north carolina state,1301,11,vermont,1436,13
2009,north carolina state,1301,11,yale,1463,13
2010,north carolina state,1301,11,charleston,1158,13
2011,north carolina state,1301,11,oakland,1324,14
2012,north carolina state,1301,11,akron,1103,14
2013,north carolina state,1301,11,morehead state,1287,14
2014,north carolina state,1301,11,colgate,1159,14
2015,north carolina state,1301,11,long beach state,1253,15
2016,north carolina state,1301,11,south dakota state,1355,15
2017,north carolina state,1301,11,saint peter's,1389,15
2018,north carolina state,1301,11,western kentucky,1443,15
2019,north carolina state,1301,11,grambling state,1212,16
2020,north carolina state,1301,11,stetson,1391,16
2021,north carolina state,1301,11,howard,1224,16
2022,north carolina state,1301,11,longwood,1255,16
2023,north carolina state,1301,11,montana state,1286,16
2024,north carolina state,1301,11,wagner,1447,16
2025,duquesne,1182,11,mcneese,1270,12
2026,duquesne,1182,11,james madison,1241,12
2027,duquesne,1182,11,uab,1412,12
2028,duquesne,1182,11,grand canyon,1213,12
2029,duquesne,1182,11,samford,1359,13
2030,duquesne,1182,11,vermont,1436,13
2031,duquesne,1182,11,yale,1463,13
2032,duquesne,1182,11,charleston,1158,13
2033,duquesne,1182,11,oakland,1324,14
2034,duquesne,1182,11,akron,1103,14
2035,duquesne,1182,11,morehead state,1287,14
2036,duquesne,1182,11,colgate,1159,14
2037,duquesne,1182,11,long beach state,1253,15
2038,duquesne,1182,11,south dakota state,1355,15
2039,duquesne,1182,11,saint peter's,1389,15
2040,duquesne,1182,11,western kentucky,1443,15
2041,duquesne,1182,11,grambling state,1212,16
2042,duquesne,1182,11,stetson,1391,16
2043,duquesne,1182,11,howard,1224,16
2044,duquesne,1182,11,longwood,1255,16
2045,duquesne,1182,11,montana state,1286,16
2046,duquesne,1182,11,wagner,1447,16
2047,mcneese,1270,12,james madison,1241,12
2048,mcneese,1270,12,uab,1412,12
2049,mcneese,1270,12,grand canyon,1213,12
2050,mcneese,1270,12,samford,1359,13
2051,mcneese,1270,12,vermont,1436,13
2052,mcneese,1270,12,yale,1463,13
2053,mcneese,1270,12,charleston,1158,13
2054,mcneese,1270,12,oakland,1324,14
2055,mcneese,1270,12,akron,1103,14
2056,mcneese,1270,12,morehead state,1287,14
2057,mcneese,1270,12,colgate,1159,14
2058,mcneese,1270,12,long beach state,1253,15
2059,mcneese,1270,12,south dakota state,1355,15
2060,mcneese,1270,12,saint peter's,1389,15
2061,mcneese,1270,12,western kentucky,1443,15
2062,mcneese,1270,12,grambling state,1212,16
2063,mcneese,1270,12,stetson,1391,16
2064,mcneese,1270,12,howard,1224,16
2065,mcneese,1270,12,longwood,1255,16
2066,mcneese,1270,12,montana state,1286,16
2067,mcneese,1270,12,wagner,1447,16
2068,james madison,1241,12,uab,1412,12
2069,james madison,1241,12,grand canyon,1213,12
2070,james madison,1241,12,samford,1359,13
2071,james madison,1241,12,vermont,1436,13
2072,james madison,1241,12,yale,1463,13
2073,james madison,1241,12,charleston,1158,13
2074,james madison,1241,12,oakland,1324,14
2075,james madison,1241,12,akron,1103,14
2076,james madison,1241,12,morehead state,1287,14
2077,james madison,1241,12,colgate,1159,14
2078,james madison,1241,12,long beach state,1253,15
2079,james madison,1241,12,south dakota state,1355,15
2080,james madison,1241,12,saint peter's,1389,15
2081,james madison,1241,12,western kentucky,1443,15
2082,james madison,1241,12,grambling state,1212,16
2083,james madison,1241,12,stetson,1391,16
2084,james madison,1241,12,howard,1224,16
2085,james madison,1241,12,longwood,1255,16
2086,james madison,1241,12,montana state,1286,16
2087,james madison,1241,12,wagner,1447,16
2088,uab,1412,12,grand canyon,1213,12
2089,uab,1412,12,samford,1359,13
2090,uab,1412,12,vermont,1436,13
2091,uab,1412,12,yale,1463,13
2092,uab,1412,12,charleston,1158,13
2093,uab,1412,12,oakland,1324,14
2094,uab,1412,12,akron,1103,14
2095,uab,1412,12,morehead state,1287,14
2096,uab,1412,12,colgate,1159,14
2097,uab,1412,12,long beach state,1253,15
2098,uab,1412,12,south dakota state,1355,15
2099,uab,1412,12,saint peter's,1389,15
2100,uab,1412,12,western kentucky,1443,15
2101,uab,1412,12,grambling state,1212,16
2102,uab,1412,12,stetson,1391,16
2103,uab,1412,12,howard,1224,16
2104,uab,1412,12,longwood,1255,16
2105,uab,1412,12,montana state,1286,16
2106,uab,1412,12,wagner,1447,16
2107,grand canyon,1213,12,samford,1359,13
2108,grand canyon,1213,12,vermont,1436,13
2109,grand canyon,1213,12,yale,1463,13
2110,grand canyon,1213,12,charleston,1158,13
2111,grand canyon,1213,12,oakland,1324,14
2112,grand canyon,1213,12,akron,1103,14
2113,grand canyon,1213,12,morehead state,1287,14
2114,grand canyon,1213,12,colgate,1159,14
2115,grand canyon,1213,12,long beach state,1253,15
2116,grand canyon,1213,12,south dakota state,1355,15
2117,grand canyon,1213,12,saint peter's,1389,15
2118,grand canyon,1213,12,western kentucky,1443,15
2119,grand canyon,1213,12,grambling state,1212,16
2120,grand canyon,1213,12,stetson,1391,16
2121,grand canyon,1213,12,howard,1224,16
2122,grand canyon,1213,12,longwood,1255,16
2123,grand canyon,1213,12,montana state,1286,16
2124,grand canyon,1213,12,wagner,1447,16
2125,samford,1359,13,vermont,1436,13
2126,samford,1359,13,yale,1463,13
2127,samford,1359,13,charleston,1158,13
2128,samford,1359,13,oakland,1324,14
2129,samford,1359,13,akron,1103,14
2130,samford,1359,13,morehead state,1287,14
2131,samford,1359,13,colgate,1159,14
2132,samford,1359,13,long beach state,1253,15
2133,samford,1359,13,south dakota state,1355,15
2134,samford,1359,13,saint peter's,1389,15
2135,samford,1359,13,western kentucky,1443,15
2136,samford,1359,13,grambling state,1212,16
2137,samford,1359,13,stetson,1391,16
2138,samford,1359,13,howard,1224,16
2139,samford,1359,13,longwood,1255,16
2140,samford,1359,13,montana state,1286,16
2141,samford,1359,13,wagner,1447,16
2142,vermont,1436,13,yale,1463,13
2143,vermont,1436,13,charleston,1158,13
2144,vermont,1436,13,oakland,1324,14
2145,vermont,1436,13,akron,1103,14
2146,vermont,1436,13,morehead state,1287,14
2147,vermont,1436,13,colgate,1159,14
2148,vermont,1436,13,long beach state,1253,15
2149,vermont,1436,13,south dakota state,1355,15
2150,vermont,1436,13,saint peter's,1389,15
2151,vermont,1436,13,western kentucky,1443,15
2152,vermont,1436,13,grambling state,1212,16
2153,vermont,1436,13,stetson,1391,16
2154,vermont,1436,13,howard,1224,16
2155,vermont,1436,13,longwood,1255,16
2156,vermont,1436,13,montana state,1286,16
2157,vermont,1436,13,wagner,1447,16
2158,yale,1463,13,charleston,1158,13
2159,yale,1463,13,oakland,1324,14
2160,yale,1463,13,akron,1103,14
2161,yale,1463,13,morehead state,1287,14
2162,yale,1463,13,colgate,1159,14
2163,yale,1463,13,long beach state,1253,15
2164,yale,1463,13,south dakota state,1355,15
2165,yale,1463,13,saint peter's,1389,15
2166,yale,1463,13,western kentucky,1443,15
2167,yale,1463,13,grambling state,1212,16
2168,yale,1463,13,stetson,1391,16
2169,yale,1463,13,howard,1224,16
2170,yale,1463,13,longwood,1255,16
2171,yale,1463,13,montana state,1286,16
2172,yale,1463,13,wagner,1447,16
2173,charleston,1158,13,oakland,1324,14
2174,charleston,1158,13,akron,1103,14
2175,charleston,1158,13,morehead state,1287,14
2176,charleston,1158,13,colgate,1159,14
2177,charleston,1158,13,long beach state,1253,15
2178,charleston,1158,13,south dakota state,1355,15
2179,charleston,1158,13,saint peter's,1389,15
2180,charleston,1158,13,western kentucky,1443,15
2181,charleston,1158,13,grambling state,1212,16
2182,charleston,1158,13,stetson,1391,16
2183,charleston,1158,13,howard,1224,16
2184,charleston,1158,13,longwood,1255,16
2185,charleston,1158,13,montana state,1286,16
2186,charleston,1158,13,wagner,1447,16
2187,oakland,1324,14,akron,1103,14
2188,oakland,1324,14,morehead state,1287,14
2189,oakland,1324,14,colgate,1159,14
2190,oakland,1324,14,long beach state,1253,15
2191,oakland,1324,14,south dakota state,1355,15
2192,oakland,1324,14,saint peter's,1389,15
2193,oakland,1324,14,western kentucky,1443,15
2194,oakland,1324,14,grambling state,1212,16
2195,oakland,1324,14,stetson,1391,16
2196,oakland,1324,14,howard,1224,16
2197,oakland,1324,14,longwood,1255,16
2198,oakland,1324,14,montana state,1286,16
2199,oakland,1324,14,wagner,1447,16
2200,akron,1103,14,morehead state,1287,14
2201,akron,1103,14,colgate,1159,14
2202,akron,1103,14,long beach state,1253,15
2203,akron,1103,14,south dakota state,1355,15
2204,akron,1103,14,saint peter's,1389,15
2205,akron,1103,14,western kentucky,1443,15
2206,akron,1103,14,grambling state,1212,16
2207,akron,1103,14,stetson,1391,16
2208,akron,1103,14,howard,1224,16
2209,akron,1103,14,longwood,1255,16
2210,akron,1103,14,montana state,1286,16
2211,akron,1103,14,wagner,1447,16
2212,morehead state,1287,14,colgate,1159,14
2213,morehead state,1287,14,long beach state,1253,15
2214,morehead state,1287,14,south dakota state,1355,15
2215,morehead state,1287,14,saint peter's,1389,15
2216,morehead state,1287,14,western kentucky,1443,15
2217,morehead state,1287,14,grambling state,1212,16
2218,morehead state,1287,14,stetson,1391,16
2219,morehead state,1287,14,howard,1224,16
2220,morehead state,1287,14,longwood,1255,16
2221,morehead state,1287,14,montana state,1286,16
2222,morehead state,1287,14,wagner,1447,16
2223,colgate,1159,14,long beach state,1253,15
2224,colgate,1159,14,south dakota state,1355,15
2225,colgate,1159,14,saint peter's,1389,15
2226,colgate,1159,14,western kentucky,1443,15
2227,colgate,1159,14,grambling state,1212,16
2228,colgate,1159,14,stetson,1391,16
2229,colgate,1159,14,howard,1224,16
2230,colgate,1159,14,longwood,1255,16
2231,colgate,1159,14,montana state,1286,16
2232,colgate,1159,14,wagner,1447,16
2233,long beach state,1253,15,south dakota state,1355,15
2234,long beach state,1253,15,saint peter's,1389,15
2235,long beach state,1253,15,western kentucky,1443,15
2236,long beach state,1253,15,grambling state,1212,16
2237,long beach state,1253,15,stetson,1391,16
2238,long beach state,1253,15,howard,1224,16
2239,long beach state,1253,15,longwood,1255,16
2240,long beach state,1253,15,montana state,1286,16
2241,long beach state,1253,15,wagner,1447,16
2242,south dakota state,1355,15,saint peter's,1389,15
2243,south dakota state,1355,15,western kentucky,1443,15
2244,south dakota state,1355,15,grambling state,1212,16
2245,south dakota state,1355,15,stetson,1391,16
2246,south dakota state,1355,15,howard,1224,16
2247,south dakota state,1355,15,longwood,1255,16
2248,south dakota state,1355,15,montana state,1286,16
2249,south dakota state,1355,15,wagner,1447,16
2250,saint peter's,1389,15,western kentucky,1443,15
2251,saint peter's,1389,15,grambling state,1212,16
2252,saint peter's,1389,15,stetson,1391,16
2253,saint peter's,1389,15,howard,1224,16
2254,saint peter's,1389,15,longwood,1255,16
2255,saint peter's,1389,15,montana state,1286,16
2256,saint peter's,1389,15,wagner,1447,16
2257,western kentucky,1443,15,grambling state,1212,16
2258,western kentucky,1443,15,stetson,1391,16
2259,western kentucky,1443,15,howard,1224,16
2260,western kentucky,1443,15,longwood,1255,16
2261,western kentucky,1443,15,montana state,1286,16
